images,seg,bboxes
20181204135952_camera_frontcenter_000107550.png,20181204135952_label_frontcenter_000107550.png,20181204135952_label3D_frontcenter_000107550.txt
20181204135952_camera_frontcenter_000108177.png,20181204135952_label_frontcenter_000108177.png,20181204135952_label3D_frontcenter_000108177.txt
20181204135952_camera_frontcenter_000108937.png,20181204135952_label_frontcenter_000108937.png,20181204135952_label3D_frontcenter_000108937.txt
20181204135952_camera_frontcenter_000109087.png,20181204135952_label_frontcenter_000109087.png,20181204135952_label3D_frontcenter_000109087.txt
20181204135952_camera_frontcenter_000109169.png,20181204135952_label_frontcenter_000109169.png,20181204135952_label3D_frontcenter_000109169.txt
20181204135952_camera_frontcenter_000109173.png,20181204135952_label_frontcenter_000109173.png,20181204135952_label3D_frontcenter_000109173.txt
20181204135952_camera_frontcenter_000109409.png,20181204135952_label_frontcenter_000109409.png,20181204135952_label3D_frontcenter_000109409.txt
20181204135952_camera_frontcenter_000109440.png,20181204135952_label_frontcenter_000109440.png,20181204135952_label3D_frontcenter_000109440.txt
20181204135952_camera_frontcenter_000109473.png,20181204135952_label_frontcenter_000109473.png,20181204135952_label3D_frontcenter_000109473.txt
20181204135952_camera_frontcenter_000109507.png,20181204135952_label_frontcenter_000109507.png,20181204135952_label3D_frontcenter_000109507.txt
20181204135952_camera_frontcenter_000109513.png,20181204135952_label_frontcenter_000109513.png,20181204135952_label3D_frontcenter_000109513.txt
20181204135952_camera_frontcenter_000109515.png,20181204135952_label_frontcenter_000109515.png,20181204135952_label3D_frontcenter_000109515.txt
20181204135952_camera_frontcenter_000109823.png,20181204135952_label_frontcenter_000109823.png,20181204135952_label3D_frontcenter_000109823.txt
20181204135952_camera_frontcenter_000109924.png,20181204135952_label_frontcenter_000109924.png,20181204135952_label3D_frontcenter_000109924.txt
20181204135952_camera_frontcenter_000112746.png,20181204135952_label_frontcenter_000112746.png,20181204135952_label3D_frontcenter_000112746.txt
20181204135952_camera_frontcenter_000112763.png,20181204135952_label_frontcenter_000112763.png,20181204135952_label3D_frontcenter_000112763.txt
20181204135952_camera_frontcenter_000112907.png,20181204135952_label_frontcenter_000112907.png,20181204135952_label3D_frontcenter_000112907.txt
20181204135952_camera_frontcenter_000113269.png,20181204135952_label_frontcenter_000113269.png,20181204135952_label3D_frontcenter_000113269.txt
20181204135952_camera_frontcenter_000113312.png,20181204135952_label_frontcenter_000113312.png,20181204135952_label3D_frontcenter_000113312.txt
20181204135952_camera_frontcenter_000113396.png,20181204135952_label_frontcenter_000113396.png,20181204135952_label3D_frontcenter_000113396.txt
20181204135952_camera_frontcenter_000113486.png,20181204135952_label_frontcenter_000113486.png,20181204135952_label3D_frontcenter_000113486.txt
20181204135952_camera_frontcenter_000113606.png,20181204135952_label_frontcenter_000113606.png,20181204135952_label3D_frontcenter_000113606.txt
20181204135952_camera_frontcenter_000113698.png,20181204135952_label_frontcenter_000113698.png,20181204135952_label3D_frontcenter_000113698.txt
20181204135952_camera_frontcenter_000114056.png,20181204135952_label_frontcenter_000114056.png,20181204135952_label3D_frontcenter_000114056.txt
20181204135952_camera_frontcenter_000114129.png,20181204135952_label_frontcenter_000114129.png,20181204135952_label3D_frontcenter_000114129.txt
20181204135952_camera_frontcenter_000114942.png,20181204135952_label_frontcenter_000114942.png,20181204135952_label3D_frontcenter_000114942.txt
20181204135952_camera_frontcenter_000114979.png,20181204135952_label_frontcenter_000114979.png,20181204135952_label3D_frontcenter_000114979.txt
20181204135952_camera_frontcenter_000115175.png,20181204135952_label_frontcenter_000115175.png,20181204135952_label3D_frontcenter_000115175.txt
20181204135952_camera_frontcenter_000115723.png,20181204135952_label_frontcenter_000115723.png,20181204135952_label3D_frontcenter_000115723.txt
20181204135952_camera_frontcenter_000115799.png,20181204135952_label_frontcenter_000115799.png,20181204135952_label3D_frontcenter_000115799.txt
20181204135952_camera_frontcenter_000115827.png,20181204135952_label_frontcenter_000115827.png,20181204135952_label3D_frontcenter_000115827.txt
20181204135952_camera_frontcenter_000115936.png,20181204135952_label_frontcenter_000115936.png,20181204135952_label3D_frontcenter_000115936.txt
20181204135952_camera_frontcenter_000115937.png,20181204135952_label_frontcenter_000115937.png,20181204135952_label3D_frontcenter_000115937.txt
20181204135952_camera_frontcenter_000115959.png,20181204135952_label_frontcenter_000115959.png,20181204135952_label3D_frontcenter_000115959.txt
20181204135952_camera_frontcenter_000115972.png,20181204135952_label_frontcenter_000115972.png,20181204135952_label3D_frontcenter_000115972.txt
20181204135952_camera_frontcenter_000115983.png,20181204135952_label_frontcenter_000115983.png,20181204135952_label3D_frontcenter_000115983.txt
20181204135952_camera_frontcenter_000116228.png,20181204135952_label_frontcenter_000116228.png,20181204135952_label3D_frontcenter_000116228.txt
20181204135952_camera_frontcenter_000116378.png,20181204135952_label_frontcenter_000116378.png,20181204135952_label3D_frontcenter_000116378.txt
20181204135952_camera_frontcenter_000116431.png,20181204135952_label_frontcenter_000116431.png,20181204135952_label3D_frontcenter_000116431.txt
20181204135952_camera_frontcenter_000116476.png,20181204135952_label_frontcenter_000116476.png,20181204135952_label3D_frontcenter_000116476.txt
20181204135952_camera_frontcenter_000116486.png,20181204135952_label_frontcenter_000116486.png,20181204135952_label3D_frontcenter_000116486.txt
20181204135952_camera_frontcenter_000116643.png,20181204135952_label_frontcenter_000116643.png,20181204135952_label3D_frontcenter_000116643.txt
20181204135952_camera_frontcenter_000116742.png,20181204135952_label_frontcenter_000116742.png,20181204135952_label3D_frontcenter_000116742.txt
20181204135952_camera_frontcenter_000118425.png,20181204135952_label_frontcenter_000118425.png,20181204135952_label3D_frontcenter_000118425.txt
20181204135952_camera_frontcenter_000119031.png,20181204135952_label_frontcenter_000119031.png,20181204135952_label3D_frontcenter_000119031.txt
20181204135952_camera_frontcenter_000119494.png,20181204135952_label_frontcenter_000119494.png,20181204135952_label3D_frontcenter_000119494.txt
20181204135952_camera_frontcenter_000119603.png,20181204135952_label_frontcenter_000119603.png,20181204135952_label3D_frontcenter_000119603.txt
20181204135952_camera_frontcenter_000119628.png,20181204135952_label_frontcenter_000119628.png,20181204135952_label3D_frontcenter_000119628.txt
20181204135952_camera_frontcenter_000119633.png,20181204135952_label_frontcenter_000119633.png,20181204135952_label3D_frontcenter_000119633.txt
20181204135952_camera_frontcenter_000119817.png,20181204135952_label_frontcenter_000119817.png,20181204135952_label3D_frontcenter_000119817.txt
20181204135952_camera_frontcenter_000121454.png,20181204135952_label_frontcenter_000121454.png,20181204135952_label3D_frontcenter_000121454.txt
20181204135952_camera_frontcenter_000121503.png,20181204135952_label_frontcenter_000121503.png,20181204135952_label3D_frontcenter_000121503.txt
20181204135952_camera_frontcenter_000122788.png,20181204135952_label_frontcenter_000122788.png,20181204135952_label3D_frontcenter_000122788.txt
20181204135952_camera_frontcenter_000123266.png,20181204135952_label_frontcenter_000123266.png,20181204135952_label3D_frontcenter_000123266.txt
20181204135952_camera_frontcenter_000124640.png,20181204135952_label_frontcenter_000124640.png,20181204135952_label3D_frontcenter_000124640.txt
20181204135952_camera_frontcenter_000124964.png,20181204135952_label_frontcenter_000124964.png,20181204135952_label3D_frontcenter_000124964.txt
20181204135952_camera_frontcenter_000125466.png,20181204135952_label_frontcenter_000125466.png,20181204135952_label3D_frontcenter_000125466.txt
20181204135952_camera_frontcenter_000125503.png,20181204135952_label_frontcenter_000125503.png,20181204135952_label3D_frontcenter_000125503.txt
20181204135952_camera_frontcenter_000125556.png,20181204135952_label_frontcenter_000125556.png,20181204135952_label3D_frontcenter_000125556.txt
20181204135952_camera_frontcenter_000126499.png,20181204135952_label_frontcenter_000126499.png,20181204135952_label3D_frontcenter_000126499.txt
20181204135952_camera_frontcenter_000126749.png,20181204135952_label_frontcenter_000126749.png,20181204135952_label3D_frontcenter_000126749.txt
20181204135952_camera_frontcenter_000126808.png,20181204135952_label_frontcenter_000126808.png,20181204135952_label3D_frontcenter_000126808.txt
20181204135952_camera_frontcenter_000128444.png,20181204135952_label_frontcenter_000128444.png,20181204135952_label3D_frontcenter_000128444.txt
20181204135952_camera_frontcenter_000128462.png,20181204135952_label_frontcenter_000128462.png,20181204135952_label3D_frontcenter_000128462.txt
20181204135952_camera_frontcenter_000128736.png,20181204135952_label_frontcenter_000128736.png,20181204135952_label3D_frontcenter_000128736.txt
20181204135952_camera_frontcenter_000130176.png,20181204135952_label_frontcenter_000130176.png,20181204135952_label3D_frontcenter_000130176.txt
20181204135952_camera_frontcenter_000130181.png,20181204135952_label_frontcenter_000130181.png,20181204135952_label3D_frontcenter_000130181.txt
20181204154421_camera_frontcenter_000012561.png,20181204154421_label_frontcenter_000012561.png,20181204154421_label3D_frontcenter_000012561.txt
20181204154421_camera_frontcenter_000015863.png,20181204154421_label_frontcenter_000015863.png,20181204154421_label3D_frontcenter_000015863.txt
20181204154421_camera_frontcenter_000016674.png,20181204154421_label_frontcenter_000016674.png,20181204154421_label3D_frontcenter_000016674.txt
20181204154421_camera_frontcenter_000022847.png,20181204154421_label_frontcenter_000022847.png,20181204154421_label3D_frontcenter_000022847.txt
20181204154421_camera_frontcenter_000023008.png,20181204154421_label_frontcenter_000023008.png,20181204154421_label3D_frontcenter_000023008.txt
20181204154421_camera_frontcenter_000023067.png,20181204154421_label_frontcenter_000023067.png,20181204154421_label3D_frontcenter_000023067.txt
20181204154421_camera_frontcenter_000023077.png,20181204154421_label_frontcenter_000023077.png,20181204154421_label3D_frontcenter_000023077.txt
20181204154421_camera_frontcenter_000023115.png,20181204154421_label_frontcenter_000023115.png,20181204154421_label3D_frontcenter_000023115.txt
20181204154421_camera_frontcenter_000023219.png,20181204154421_label_frontcenter_000023219.png,20181204154421_label3D_frontcenter_000023219.txt
20181204154421_camera_frontcenter_000023377.png,20181204154421_label_frontcenter_000023377.png,20181204154421_label3D_frontcenter_000023377.txt
20181204154421_camera_frontcenter_000023457.png,20181204154421_label_frontcenter_000023457.png,20181204154421_label3D_frontcenter_000023457.txt
20181204154421_camera_frontcenter_000023484.png,20181204154421_label_frontcenter_000023484.png,20181204154421_label3D_frontcenter_000023484.txt
20181204154421_camera_frontcenter_000023600.png,20181204154421_label_frontcenter_000023600.png,20181204154421_label3D_frontcenter_000023600.txt
20181204154421_camera_frontcenter_000023863.png,20181204154421_label_frontcenter_000023863.png,20181204154421_label3D_frontcenter_000023863.txt
20181204154421_camera_frontcenter_000025019.png,20181204154421_label_frontcenter_000025019.png,20181204154421_label3D_frontcenter_000025019.txt
20181204154421_camera_frontcenter_000025176.png,20181204154421_label_frontcenter_000025176.png,20181204154421_label3D_frontcenter_000025176.txt
20181204154421_camera_frontcenter_000034844.png,20181204154421_label_frontcenter_000034844.png,20181204154421_label3D_frontcenter_000034844.txt
20181204154421_camera_frontcenter_000034855.png,20181204154421_label_frontcenter_000034855.png,20181204154421_label3D_frontcenter_000034855.txt
20181204154421_camera_frontcenter_000039531.png,20181204154421_label_frontcenter_000039531.png,20181204154421_label3D_frontcenter_000039531.txt
20181204154421_camera_frontcenter_000039600.png,20181204154421_label_frontcenter_000039600.png,20181204154421_label3D_frontcenter_000039600.txt
20181204154421_camera_frontcenter_000040136.png,20181204154421_label_frontcenter_000040136.png,20181204154421_label3D_frontcenter_000040136.txt
20181204154421_camera_frontcenter_000040228.png,20181204154421_label_frontcenter_000040228.png,20181204154421_label3D_frontcenter_000040228.txt
20181204154421_camera_frontcenter_000040279.png,20181204154421_label_frontcenter_000040279.png,20181204154421_label3D_frontcenter_000040279.txt
20181204154421_camera_frontcenter_000040339.png,20181204154421_label_frontcenter_000040339.png,20181204154421_label3D_frontcenter_000040339.txt
20181204154421_camera_frontcenter_000040486.png,20181204154421_label_frontcenter_000040486.png,20181204154421_label3D_frontcenter_000040486.txt
20181204154421_camera_frontcenter_000040764.png,20181204154421_label_frontcenter_000040764.png,20181204154421_label3D_frontcenter_000040764.txt
20181204154421_camera_frontcenter_000040867.png,20181204154421_label_frontcenter_000040867.png,20181204154421_label3D_frontcenter_000040867.txt
20181204154421_camera_frontcenter_000040984.png,20181204154421_label_frontcenter_000040984.png,20181204154421_label3D_frontcenter_000040984.txt
